<FFMS_News>|2010-12-28|19:29:53|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|ФСФР России признала факты манипулирования ценами акций ОАО: "Биодинамика", "ДИК", "Полет", "ФинИнвест", "Межотраслевая страховая компания". |России
<FFMS_News>|2010-12-28|19:38:45|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|ФСФР России аннулировала лицензии профучастника ОАО "Донская инвестиционная компания" за манипулирование ценами акций ряда ОАО. |России
<FFMS_News>|2010-12-29|23:14:36|0|0|0|0|0|0|0|0|0|0|1|1|0|2|0|0|Президент РФ Дмитрий Медведев: Закон об инсайде — существенное событие на финансовом рынке. http://www.rg.ru/2010/12/29/insayd-anons.html 
<FFMS_News>|2010-12-30|20:38:22|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|На сайте ФСФР России открыт официальный блог руководителя службы.  http://fcsm.ru/blog/ |России
<FFMS_News>|2011-01-11|13:57:25|0|0|0|1|0|0|0|0|0|0|1|0|0|4|0|0|15 новых законов к 15 летию ФСФР России - новая запись в блоге на сайте ФСФР России: http://fcsm.ru/blog/ |России
<FFMS_News>|2011-01-14|14:02:34|0|0|0|1|0|0|0|0|0|0|0|0|0|4|0|0|Предупреждение руководителя ФСФР России о деятельности "МММ-2011" - запись в блоге на сайте ФСФР России http://fcsm.ru/blog/2011/01/14/ |России
<FFMS_News>|2011-01-18|17:15:03|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|Распоряжением Правительства Российской Федерации от 12.01.2011 №2-р А.Ю.Синенко назначен статс-секретарем-зам. руководителя ФСФР России. |Российской Федерацией|России
<FFMS_News>|2011-01-25|19:14:10|0|0|0|1|0|0|0|0|0|0|0|0|0|4|0|0|Закон о клиринге, в том числе содержащий нормы о ликвидационном неттинге, принят Государственной Думой во втором чтении. |Думой
<FFMS_News>|2011-01-31|12:23:18|0|0|0|1|0|0|1|0|0|0|1|0|0|4|0|0|Зарегистрирован приказ ФСФР России о рассмотрении заявлений эмитентов об освобождении их от обязанностей раскрывать информацию. |России
<FFMS_News>|2011-02-02|14:04:48|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Закон о клиринге одобрен Советом Федерации. 
<FFMS_News>|2011-02-08|18:45:39|0|0|0|2|0|0|0|0|0|0|2|0|0|3|0|0|Проект закона о развитии венчурных фондов и ETF, подготовленный ФСФР России, принят Гос. Думой в первом чтении. |России|Думой
<FFMS_News>|2011-02-08|18:47:27|0|0|0|2|0|0|0|0|0|0|1|0|0|2|0|0|Проект закона о пруденциальном надзоре, подготовленный ФСФР России, принят Гос. Думой в первом чтении. |России|Думой
<FFMS_News>|2011-02-09|13:23:25|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Закон о клиринге и клиринговой деятельности, содержащий также положения о ликвидационном неттинге, подписан Президентом. 
<FFMS_News>|2011-02-10|12:46:18|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|В Положение о ФСФР России внесены дополнительные полномочия службы в части введения временных администраций в поднадзорных организациях. |России
<FFMS_News>|2011-02-15|15:45:01|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|Утвержден перечень товаров, внебиржевые сделки с которыми будут регистроваться товарной биржей http://www.government.ru/gov/results/14134/ 
<FFMS_News>|2011-02-16|12:14:41|0|0|0|1|0|0|0|0|0|0|1|0|0|2|0|0|ФСФР России совместно с Банком России обсудили с депозитариями законопроект о праве иностранных депозитариев открывать счета номини. |России
<FFMS_News>|2011-02-21|12:02:50|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|Правительство утвердило порядок регистрации внебиржевых сделок на товарных биржах. http://www.government.ru/gov/results/14189/ 
<FFMS_News>|2011-03-02|21:34:58|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|На сайте ФСФР России размещен проект методических рекомендаций по установлению критериев существенного отклонения цены ценных бумаг |России
