<FSIN_Russia>|2012-08-20|10:03:52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Отряд специального назначения Архангельского УФСИН "Сивуч" показал свою боеготовность http://t.co/OslhWmAM 
<FSIN_Russia>|2012-08-20|10:03:55|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В ИК-18 ГУФСИН России по Новосибирской области прошло заседание аттестационной комиссии http://t.co/DOtf9LWr |России|Новосибирской области
<FSIN_Russia>|2012-08-20|10:03:55|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|В ИК-54 ГУФСИН России по Свердловской области открылся фонтан с золотыми карасями http://t.co/RRiuwHKi |России|Свердловской области
<FSIN_Russia>|2012-08-20|10:03:55|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В УФСИН России по Курской области учебно-консультационные пункты готовы принять осужденных http://t.co/K4bSdde0 |России|Курской области
<FSIN_Russia>|2012-08-20|10:03:55|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В СИЗО-1 УФСИН России по Ивановской области состоялась встреча представителей Центра… http://t.co/yaH16w8X |России|Ивановской области
<FSIN_Russia>|2012-08-20|11:23:42|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|В красноярских исправительных колониях №16 и №27 прошла прямая трансляция праздника Ураза… http://t.co/5eInAexg 
<FSIN_Russia>|2012-08-20|11:23:42|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В КП-2 УФСИН России по Алтайскому краю прошел День колонии http://t.co/J9sk4Uvb |России|Алтайскому краю
<FSIN_Russia>|2012-08-20|11:23:43|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|В Шаховской воспитательной колонии прошла акция «Мы хотим жить» http://t.co/cYa2YEBQ |Шаховской район
<FSIN_Russia>|2012-08-20|11:23:43|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В исправительной колонии №2 ГУФСИН России по Челябинской области запущена новая линия по… http://t.co/LCcuMlvc |России|Челябинской области
<FSIN_Russia>|2012-08-20|12:46:34|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Подведены итоги ежегодной открытой летней спартакиады среди осужденных «лесных… http://t.co/yDgsBpW7 
